Bot,Trade,Time,Date,Profit,Profit_last_tx,Wallet
Arbitrage[{LIMIT_ARBITRAGE}],Trade 111,19:25:19,2023-04-24,36716.9,78.69,"{'USDT': 1036716.9010325475, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 112,19:55:36,2023-04-24,37020.67,303.77,"{'USDT': 1037020.6737290372, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 113,20:25:53,2023-04-24,37427.58,406.9,"{'USDT': 1037427.5757549413, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 114,20:56:11,2023-04-24,37639.82,212.25,"{'USDT': 1037639.8217348267, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 115,21:26:29,2023-04-24,38277.65,637.83,"{'USDT': 1038277.6517818738, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 116,21:56:44,2023-04-24,38628.85,351.2,"{'USDT': 1038628.8489378688, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 117,22:27:00,2023-04-24,38754.02,125.17,"{'USDT': 1038754.0226466969, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 118,22:57:17,2023-04-24,38910.74,156.72,"{'USDT': 1038910.744738278, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 119,23:27:32,2023-04-24,39269.9,359.15,"{'USDT': 1039269.8972228877, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 120,23:57:51,2023-04-24,40076.39,806.5,"{'USDT': 1040076.3943595052, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 121,00:28:10,2023-04-25,40665.66,589.26,"{'USDT': 1040665.6589830657, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 122,00:58:28,2023-04-25,41526.82,861.16,"{'USDT': 1041526.8217278015, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 123,01:28:44,2023-04-25,41808.6,281.78,"{'USDT': 1041808.5977725213, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 124,01:59:02,2023-04-25,42052.67,244.07,"{'USDT': 1042052.6662439342, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 125,02:29:17,2023-04-25,42225.95,173.28,"{'USDT': 1042225.9478663984, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 126,02:59:34,2023-04-25,42539.57,313.62,"{'USDT': 1042539.5657458414, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 127,03:29:50,2023-04-25,42728.2,188.64,"{'USDT': 1042728.2037855277, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 128,04:00:05,2023-04-25,42885.67,157.46,"{'USDT': 1042885.6680265425, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 129,04:30:21,2023-04-25,43098.45,212.78,"{'USDT': 1043098.4486645828, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 130,05:00:37,2023-04-25,43268.39,169.94,"{'USDT': 1043268.3888163009, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 131,05:30:55,2023-04-25,43565.37,296.98,"{'USDT': 1043565.3715712506, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 132,06:01:11,2023-04-25,43822.08,256.71,"{'USDT': 1043822.0850172387, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 133,06:31:28,2023-04-25,44322.69,500.6,"{'USDT': 1044322.6856141812, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 134,07:01:44,2023-04-25,44910.35,587.67,"{'USDT': 1044910.3545023294, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 135,07:32:00,2023-04-25,45193.62,283.27,"{'USDT': 1045193.6229760686, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 136,08:02:15,2023-04-25,45304.39,110.77,"{'USDT': 1045304.392928544, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 137,08:43:22,2023-04-25,45382.55,78.16,"{'USDT': 1045382.5518764314, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 138,09:13:37,2023-04-25,45938.18,555.63,"{'USDT': 1045938.1813002744, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 139,09:43:54,2023-04-25,46451.45,513.27,"{'USDT': 1046451.4500100971, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 140,10:14:12,2023-04-25,46794.56,343.11,"{'USDT': 1046794.5632154372, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 141,10:44:29,2023-04-25,47167.3,372.74,"{'USDT': 1047167.3022433831, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 142,11:14:47,2023-04-25,47479.84,312.54,"{'USDT': 1047479.8381509138, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 143,11:45:04,2023-04-25,48013.71,533.87,"{'USDT': 1048013.7102562615, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 144,12:15:19,2023-04-25,48744.59,730.88,"{'USDT': 1048744.5929047903, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 145,12:45:35,2023-04-25,49152.74,408.15,"{'USDT': 1049152.738233566, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 146,13:15:50,2023-04-25,49315.13,162.39,"{'USDT': 1049315.1310331945, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 147,13:46:07,2023-04-25,49476.16,161.02,"{'USDT': 1049476.1556724976, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 148,14:16:24,2023-04-25,49735.12,258.96,"{'USDT': 1049735.116264026, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 149,14:46:40,2023-04-25,49998.58,263.46,"{'USDT': 1049998.5787549287, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 150,15:16:57,2023-04-25,50701.89,703.31,"{'USDT': 1050701.8923341727, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 151,15:47:14,2023-04-25,51204.19,502.3,"{'USDT': 1051204.1897851755, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 152,16:17:31,2023-04-25,52255.29,1051.1,"{'USDT': 1052255.2855817447, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 153,16:47:49,2023-04-25,52579.17,323.88,"{'USDT': 1052579.1659656574, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 154,17:18:05,2023-04-25,53364.02,784.85,"{'USDT': 1053364.0206943143, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 155,17:48:22,2023-04-25,54087.45,723.43,"{'USDT': 1054087.4519539648, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 156,18:18:37,2023-04-25,54414.15,326.69,"{'USDT': 1054414.1458623256, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 157,18:48:54,2023-04-25,54628.26,214.11,"{'USDT': 1054628.2597171133, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 158,19:19:09,2023-04-25,55364.64,736.38,"{'USDT': 1055364.639107706, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 159,19:49:25,2023-04-25,55525.5,160.87,"{'USDT': 1055525.5046879894, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 160,20:19:42,2023-04-25,55604.81,79.3,"{'USDT': 1055604.8078814528, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 161,20:49:59,2023-04-25,55747.65,142.84,"{'USDT': 1055747.650210005, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 162,21:31:07,2023-04-25,55982.55,234.9,"{'USDT': 1055982.5507259879, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 163,22:01:24,2023-04-25,56495.33,512.78,"{'USDT': 1056495.3335305892, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 164,22:31:40,2023-04-25,56464.99,-30.35,"{'USDT': 1056464.9867844204, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 165,23:01:56,2023-04-25,56624.52,159.53,"{'USDT': 1056624.521102191, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 166,23:32:12,2023-04-25,57394.15,769.63,"{'USDT': 1057394.148079812, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 167,00:02:29,2023-04-26,57453.33,59.18,"{'USDT': 1057453.3307102516, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 168,00:32:48,2023-04-26,58048.7,595.37,"{'USDT': 1058048.70263776, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 169,01:03:04,2023-04-26,58456.41,407.71,"{'USDT': 1058456.4101182232, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 170,01:33:20,2023-04-26,59185.43,729.02,"{'USDT': 1059185.425724502, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 171,02:03:37,2023-04-26,60183.47,998.04,"{'USDT': 1060183.4688506708, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 172,02:33:53,2023-04-26,60898.65,715.18,"{'USDT': 1060898.649190648, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 173,03:04:12,2023-04-26,61418.54,519.89,"{'USDT': 1061418.5430046406, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 174,03:34:38,2023-04-26,61603.37,184.83,"{'USDT': 1061603.370119031, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 175,04:04:56,2023-04-26,62257.25,653.88,"{'USDT': 1062257.2480989902, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 176,04:35:11,2023-04-26,62874.56,617.31,"{'USDT': 1062874.5599263567, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 177,05:05:27,2023-04-26,63483.05,608.49,"{'USDT': 1063483.0503675053, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 178,05:35:43,2023-04-26,64016.89,533.84,"{'USDT': 1064016.8875929685, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 179,06:06:00,2023-04-26,64235.27,218.39,"{'USDT': 1064235.2733794597, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 180,06:36:17,2023-04-26,65161.73,926.46,"{'USDT': 1065161.7313921624, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 181,07:06:32,2023-04-26,65479.75,318.02,"{'USDT': 1065479.7528983988, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 182,07:36:48,2023-04-26,66339.96,860.2,"{'USDT': 1066339.9551298441, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 183,08:07:03,2023-04-26,66619.22,279.26,"{'USDT': 1066619.2167080468, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 184,08:37:19,2023-04-26,66867.46,248.24,"{'USDT': 1066867.4547298367, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 185,09:07:34,2023-04-26,67592.61,725.15,"{'USDT': 1067592.6096904739, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 186,09:37:52,2023-04-26,67763.78,171.17,"{'USDT': 1067763.7810468161, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 187,10:08:09,2023-04-26,68388.53,624.75,"{'USDT': 1068388.531673662, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 188,10:38:24,2023-04-26,68623.27,234.73,"{'USDT': 1068623.2666083702, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 189,11:08:40,2023-04-26,69303.07,679.8,"{'USDT': 1069303.0673716888, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 190,11:38:56,2023-04-26,69888.25,585.18,"{'USDT': 1069888.24526031, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 191,12:09:12,2023-04-26,70516.82,628.58,"{'USDT': 1070516.8232649397, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 192,12:39:27,2023-04-26,71129.18,612.36,"{'USDT': 1071129.1843897044, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 193,13:09:42,2023-04-26,71886.46,757.28,"{'USDT': 1071886.4630173019, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 194,13:39:58,2023-04-26,72388.84,502.38,"{'USDT': 1072388.8432770777, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 195,14:10:14,2023-04-26,72821.3,432.46,"{'USDT': 1072821.2998789668, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 196,14:40:30,2023-04-26,72914.77,93.47,"{'USDT': 1072914.76918447, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 197,15:10:46,2023-04-26,73442.47,527.7,"{'USDT': 1073442.4727199378, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 198,15:41:04,2023-04-26,73319.46,-123.01,"{'USDT': 1073319.46142525, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 199,16:11:20,2023-04-26,73480.51,161.04,"{'USDT': 1073480.506326364, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 200,16:41:37,2023-04-26,73715.75,235.24,"{'USDT': 1073715.7480933703, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 201,17:11:53,2023-04-26,74325.03,609.28,"{'USDT': 1074325.031353354, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 202,17:42:10,2023-04-26,74900.56,575.53,"{'USDT': 1074900.5637085885, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 203,18:12:25,2023-04-26,75317.19,416.62,"{'USDT': 1075317.1845136448, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 204,18:42:41,2023-04-26,75415.03,97.85,"{'USDT': 1075415.0304774796, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 205,19:12:57,2023-04-26,76047.73,632.7,"{'USDT': 1076047.730867947, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 206,19:43:14,2023-04-26,76277.52,229.79,"{'USDT': 1076277.52456674, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 207,20:13:31,2023-04-26,76403.92,126.4,"{'USDT': 1076403.9223970396, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 208,20:43:50,2023-04-26,76932.39,528.47,"{'USDT': 1076932.3909575413, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 209,21:14:07,2023-04-26,77181.17,248.78,"{'USDT': 1077181.170437748, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 210,21:44:23,2023-04-26,77716.51,535.34,"{'USDT': 1077716.5153824585, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 211,22:14:40,2023-04-26,78196.02,479.5,"{'USDT': 1078196.0182736944, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 212,22:45:00,2023-04-26,78425.28,229.26,"{'USDT': 1078425.2823115436, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 213,23:15:17,2023-04-26,79070.39,645.1,"{'USDT': 1079070.386357847, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 214,23:45:34,2023-04-26,80055.68,985.3,"{'USDT': 1080055.6819361513, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 215,00:15:51,2023-04-27,80453.8,398.12,"{'USDT': 1080453.8023578576, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 216,00:46:09,2023-04-27,81025.35,571.55,"{'USDT': 1081025.3505731153, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 217,01:16:25,2023-04-27,81219.23,193.88,"{'USDT': 1081219.2342600988, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 218,01:46:44,2023-04-27,81368.27,149.03,"{'USDT': 1081368.2656464311, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 219,02:17:01,2023-04-27,81596.3,228.03,"{'USDT': 1081596.2956689973, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 220,02:47:18,2023-04-27,82059.68,463.38,"{'USDT': 1082059.6784331377, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
